model_name,image_file_name,image_url,product_url
gibson lp custom 54 black beauty vos,gibson_lp_custom_54_black_beauty_vos.jpg,https://thumbs.static-thomann.de/thumb/padthumb600x600/pics/bdb/_40/401481/11760675_800.jpg,https://www.thomann.de/gr/gibson_lp_custom_54_black_beauty_vos.htm?type=category
gibson les paul standard 60s ub,gibson_les_paul_standard_60s_ub.jpg,https://thumbs.static-thomann.de/thumb/padthumb600x600/pics/bdb/_46/462511/18203846_800.jpg,https://www.thomann.de/gr/gibson_les_paul_standard_60s_ub.htm?type=category
gibson les paul standard 60s triburst,gibson_les_paul_standard_60s_triburst.jpg,https://thumbs.static-thomann.de/thumb/padthumb600x600/pics/bdb/_59/598579/19474832_800.jpg,https://www.thomann.de/gr/gibson_les_paul_standard_60s_triburst.htm?type=category
epiphone les paul custom alpine w bag,epiphone_les_paul_custom_alpine_w_bag.jpg,https://thumbs.static-thomann.de/thumb/padthumb600x600/pics/bdb/_53/538645/17045188_800.jpg,https://www.thomann.de/gr/epiphone_les_paul_custom_alpine_w_bag.htm?type=category
harley benton sc 200 bk student series,harley_benton_sc_200_bk_student_series.jpg,https://thumbs.static-thomann.de/thumb/padthumb600x600/pics/bdb/_36/362480/14622838_800.jpg,https://www.thomann.de/gr/harley_benton_sc_200_bk_student_series.htm?type=category
esp gary holt ec liquid metal lava,esp_gary_holt_ec_liquid_metal_lava.jpg,https://thumbs.static-thomann.de/thumb/padthumb600x600/pics/bdb/_56/560462/18057712_800.jpg,https://www.thomann.de/gr/esp_gary_holt_ec_liquid_metal_lava.htm?type=category
gretsch g5230t elmtc. jet sc bgsby cg,gretsch_g5230t_elmtc._jet_sc_bgsby_cg.jpg,https://thumbs.static-thomann.de/thumb/padthumb600x600/pics/bdb/_49/498237/16846648_800.jpg,https://www.thomann.de/gr/gretsch_g5230t_elmtc._jet_sc_bgsby_cg.htm?type=category
gibson les paul standard 50s trans fu,gibson_les_paul_standard_50s_trans_fu.jpg,https://thumbs.static-thomann.de/thumb/padthumb600x600/pics/bdb/_60/601384/19500800_800.jpg,https://www.thomann.de/gr/gibson_les_paul_standard_50s_trans_fu.htm?type=category
prs se mccarty 594 singlecut tu,prs_se_mccarty_594_singlecut_tu.jpg,https://thumbs.static-thomann.de/thumb/padthumb600x600/pics/bdb/_57/577937/18905066_800.jpg,https://www.thomann.de/gr/prs_se_mccarty_594_singlecut_tu.htm?type=category
gibson lp 58 standard wc lh vos 544717,gibson_lp_58_standard_wc_lh_vos_544717.jpg,https://thumbs.static-thomann.de/thumb/padthumb600x600/pics/bdb/_54/544717/17511799_800.jpg,https://www.thomann.de/gr/gibson_lp_58_standard_wc_lh_vos_544717.htm?type=category
gibson les paul 59 iced tea burst vos 509524,gibson_les_paul_59_iced_tea_burst_vos_509524.jpg,https://thumbs.static-thomann.de/thumb/padthumb600x600/pics/bdb/_50/509524/15921805_800.jpg,https://www.thomann.de/gr/gibson_les_paul_59_iced_tea_burst_vos_509524.htm?type=category
harley benton agufish std signature bk,harley_benton_agufish_std_signature_bk.jpg,https://thumbs.static-thomann.de/thumb/padthumb600x600/pics/bdb/_57/575587/19391471_800.jpg,https://www.thomann.de/gr/harley_benton_agufish_std_signature_bk.htm?type=category
gibson les paul 58 lemon burst vos,gibson_les_paul_58_lemon_burst_vos.jpg,https://thumbs.static-thomann.de/thumb/padthumb600x600/pics/bdb/_45/459298/17763578_800.jpg,https://www.thomann.de/gr/gibson_les_paul_58_lemon_burst_vos.htm?type=category
harley benton agufish custom signature bt pb,harley_benton_agufish_custom_signature_bt_pb.jpg,https://thumbs.static-thomann.de/thumb/padthumb600x600/pics/bdb/_56/563381/19387946_800.jpg,https://www.thomann.de/gr/harley_benton_agufish_custom_signature_bt_pb.htm?type=category
epiphone matt heafy lp custom originseb,epiphone_matt_heafy_lp_custom_originseb.jpg,https://thumbs.static-thomann.de/thumb/padthumb600x600/pics/bdb/_53/534559/18288279_800.jpg,https://www.thomann.de/gr/epiphone_matt_heafy_lp_custom_originseb.htm?type=category
